n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
3,12,3788,0.321499379248545,1.3594918251037598,random_individual,0,12,3788,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
2,13,4185,0.3196806236903363,1.3632173538208008,random_individual,0,13,4185,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
1,14,5240,0.3261562899609252,1.356993556022644,random_individual,0,14,5240,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
0,15,5442,0.3227715560313223,1.3497432470321655,random_individual,0,15,5442,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
14,1,151,0.30048114365151085,1.4479784965515137,random_individual,1,1,151,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
13,2,437,0.38029030304791467,1.3829059600830078,random_individual,1,2,437,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
12,3,693,0.2667419759741047,1.3555063009262085,random_individual,1,3,693,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
11,4,866,0.3492883136347671,1.3324309587478638,random_individual,1,4,866,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
10,5,1419,0.337774396863565,1.3408921957015991,random_individual,1,5,1419,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
9,6,1579,0.331701883520674,1.3353837728500366,random_individual,1,6,1579,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
8,7,2162,0.29074524829082504,1.339760422706604,random_individual,1,7,2162,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
7,8,2511,0.27562972676109243,1.333572506904602,random_individual,1,8,2511,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
6,9,2603,0.2826966707600739,1.3355220556259155,random_individual,1,9,2603,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
5,10,3184,0.268659123419334,1.3409785032272339,random_individual,1,10,3184,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
4,11,3670,0.2506537796420913,1.358370304107666,random_individual,1,11,3670,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
3,12,3788,0.23760196817303988,1.3687750101089478,random_individual,1,12,3788,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
2,13,4185,0.36118957238168625,1.3346800804138184,random_individual,1,13,4185,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
1,14,5240,0.346119108193188,1.3432226181030273,random_individual,1,14,5240,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
0,15,5442,0.3227715560313223,1.3497432470321655,random_individual,1,15,5442,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
14,1,151,0.35608570826856406,1.411368489265442,random_individual,2,1,151,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
13,2,437,0.2872687548019149,1.3912416696548462,random_individual,2,2,437,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
12,3,693,0.2873778456137287,1.3857662677764893,random_individual,2,3,693,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
11,4,866,0.21077481092876307,1.4034422636032104,random_individual,2,4,866,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
10,5,1419,0.24988004145088022,1.3663667440414429,random_individual,2,5,1419,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
9,6,1579,0.29337636060495365,1.333455204963684,random_individual,2,6,1579,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
8,7,2162,0.13770303840553488,1.3663264513015747,random_individual,2,7,2162,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
7,8,2511,0.17078786107713592,1.3541098833084106,random_individual,2,8,2511,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
6,9,2603,0.13927643853157315,1.3685144186019897,random_individual,2,9,2603,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
5,10,3184,0.12693402324244524,1.364310622215271,random_individual,2,10,3184,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
4,11,3670,0.12500384999946246,1.371630311012268,random_individual,2,11,3670,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
3,12,3788,0.12087164483098385,1.3742977380752563,random_individual,2,12,3788,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
2,13,4185,0.1267336201452726,1.3777639865875244,random_individual,2,13,4185,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
1,14,5240,0.19900939625683148,1.3781676292419434,random_individual,2,14,5240,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
0,15,5442,0.3227715560313223,1.3497432470321655,random_individual,2,15,5442,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
14,1,151,-0.12332323094888543,1.4758834838867188,random_individual,3,1,151,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
13,2,437,0.08132762536015678,1.4719587564468384,random_individual,3,2,437,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
12,3,693,0.13182526351137747,1.4614704847335815,random_individual,3,3,693,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
11,4,866,0.13102094865294836,1.4601988792419434,random_individual,3,4,866,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
10,5,1419,0.21238507618454033,1.4325587749481201,random_individual,3,5,1419,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
9,6,1579,0.29002623976003145,1.425452709197998,random_individual,3,6,1579,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
8,7,2162,0.29449467562405335,1.4233503341674805,random_individual,3,7,2162,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
7,8,2511,0.29547331160063145,1.4019218683242798,random_individual,3,8,2511,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
6,9,2603,0.2945902061342634,1.40170419216156,random_individual,3,9,2603,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
5,10,3184,0.26798241912424753,1.4051069021224976,random_individual,3,10,3184,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
4,11,3670,0.2770985818793243,1.3898695707321167,random_individual,3,11,3670,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
3,12,3788,0.2501800823325103,1.3997678756713867,random_individual,3,12,3788,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
2,13,4185,0.25928389732685936,1.3994295597076416,random_individual,3,13,4185,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
1,14,5240,0.35245568110131253,1.3480318784713745,random_individual,3,14,5240,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
0,15,5442,0.3227715560313223,1.3497432470321655,random_individual,3,15,5442,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
14,1,151,0.22733221326849007,1.4066952466964722,random_individual,4,1,151,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
13,2,437,0.13591674069183846,1.4426525831222534,random_individual,4,2,437,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
12,3,693,0.1534353421121215,1.4069113731384277,random_individual,4,3,693,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
11,4,866,0.14744934018037834,1.4133260250091553,random_individual,4,4,866,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
10,5,1419,0.2708681682636837,1.3824678659439087,random_individual,4,5,1419,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
9,6,1579,0.2315964823616254,1.3943172693252563,random_individual,4,6,1579,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
8,7,2162,0.28604071996635255,1.3954614400863647,random_individual,4,7,2162,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
7,8,2511,0.28105031303280414,1.3928991556167603,random_individual,4,8,2511,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
6,9,2603,0.2954415213857005,1.3891521692276,random_individual,4,9,2603,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
5,10,3184,0.32408503603487065,1.3752351999282837,random_individual,4,10,3184,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
4,11,3670,0.2805562924735338,1.3852686882019043,random_individual,4,11,3670,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
3,12,3788,0.2876233490729372,1.3829973936080933,random_individual,4,12,3788,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
2,13,4185,0.21553892422952792,1.3959301710128784,random_individual,4,13,4185,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
1,14,5240,0.36769247928074017,1.3309500217437744,random_individual,4,14,5240,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
0,15,5442,0.3227715560313223,1.3497432470321655,random_individual,4,15,5442,3,Selvær,7,1673639983,40,wing,0.05235602094240838,10
14,1,151,-0.007988757175543423,1.4451795816421509,shapley_mean,-1,1,151,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
13,2,437,0.1862056325826364,1.3821320533752441,shapley_mean,-1,2,437,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
12,3,693,0.29531580337295954,1.3665417432785034,shapley_mean,-1,3,693,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
11,4,866,0.2943705495512484,1.372605800628662,shapley_mean,-1,4,866,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
10,5,1419,0.3459156490198029,1.3724677562713623,shapley_mean,-1,5,1419,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
9,6,2002,0.3219548569438051,1.381757378578186,shapley_mean,-1,6,2002,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
8,7,2162,0.31055118256629427,1.3720811605453491,shapley_mean,-1,7,2162,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
7,8,2511,0.1964420812330692,1.390294075012207,shapley_mean,-1,8,2511,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
6,9,2603,0.3302573616276092,1.3468519449234009,shapley_mean,-1,9,2603,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
5,10,3184,0.3460222709569796,1.3342807292938232,shapley_mean,-1,10,3184,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
4,11,3670,0.34769047598578234,1.3422433137893677,shapley_mean,-1,11,3670,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
3,12,3788,0.3538062235800688,1.332247018814087,shapley_mean,-1,12,3788,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
2,13,4185,0.37341810201496173,1.3268226385116577,shapley_mean,-1,13,4185,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
1,14,5240,0.31126887111301105,1.3536168336868286,shapley_mean,-1,14,5240,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
0,15,5442,0.3227715560313223,1.3497432470321655,shapley_mean,-1,15,5442,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
14,1,151,0.10328103833376122,1.4311100244522095,random_individual,0,1,151,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
13,2,437,0.10727706563012396,1.4241507053375244,random_individual,0,2,437,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
12,3,693,0.09156126054066181,1.422365665435791,random_individual,0,3,693,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
11,4,866,0.22749355621015746,1.3975377082824707,random_individual,0,4,866,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
10,5,1419,0.32494974513091496,1.3523759841918945,random_individual,0,5,1419,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
9,6,2002,0.3967624957447831,1.3803763389587402,random_individual,0,6,2002,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
8,7,2162,0.33468484777489493,1.3963886499404907,random_individual,0,7,2162,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
7,8,2511,0.4720476669912553,1.3515822887420654,random_individual,0,8,2511,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
6,9,2603,0.47274644201171384,1.352813959121704,random_individual,0,9,2603,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
5,10,3184,0.44671721034166406,1.3528785705566406,random_individual,0,10,3184,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
4,11,3670,0.3694263856993228,1.3516184091567993,random_individual,0,11,3670,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
3,12,3788,0.321499379248545,1.3594918251037598,random_individual,0,12,3788,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
2,13,4185,0.3196806236903363,1.3632173538208008,random_individual,0,13,4185,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
1,14,5240,0.3261562899609252,1.356993556022644,random_individual,0,14,5240,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
0,15,5442,0.3227715560313223,1.3497432470321655,random_individual,0,15,5442,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
14,1,151,0.30048114365151085,1.4479784965515137,random_individual,1,1,151,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
13,2,437,0.38029030304791467,1.3829059600830078,random_individual,1,2,437,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
12,3,693,0.2667419759741047,1.3555063009262085,random_individual,1,3,693,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
11,4,866,0.3492883136347671,1.3324309587478638,random_individual,1,4,866,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
10,5,1419,0.337774396863565,1.3408921957015991,random_individual,1,5,1419,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
9,6,2002,0.1885341603032541,1.3878198862075806,random_individual,1,6,2002,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
8,7,2162,0.29074524829082504,1.339760422706604,random_individual,1,7,2162,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
7,8,2511,0.27562972676109243,1.333572506904602,random_individual,1,8,2511,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
6,9,2603,0.2826966707600739,1.3355220556259155,random_individual,1,9,2603,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
5,10,3184,0.268659123419334,1.3409785032272339,random_individual,1,10,3184,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
4,11,3670,0.2506537796420913,1.358370304107666,random_individual,1,11,3670,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
3,12,3788,0.23760196817303988,1.3687750101089478,random_individual,1,12,3788,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
2,13,4185,0.36118957238168625,1.3346800804138184,random_individual,1,13,4185,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
1,14,5240,0.346119108193188,1.3432226181030273,random_individual,1,14,5240,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
0,15,5442,0.3227715560313223,1.3497432470321655,random_individual,1,15,5442,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
14,1,151,0.35608570826856406,1.411368489265442,random_individual,2,1,151,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
13,2,437,0.2872687548019149,1.3912416696548462,random_individual,2,2,437,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
12,3,693,0.2873778456137287,1.3857662677764893,random_individual,2,3,693,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
11,4,866,0.21077481092876307,1.4034422636032104,random_individual,2,4,866,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
10,5,1419,0.24988004145088022,1.3663667440414429,random_individual,2,5,1419,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
9,6,2002,0.1489048513842935,1.3599544763565063,random_individual,2,6,2002,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
8,7,2162,0.13770303840553488,1.3663264513015747,random_individual,2,7,2162,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
7,8,2511,0.17078786107713592,1.3541098833084106,random_individual,2,8,2511,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
6,9,2603,0.13927643853157315,1.3685144186019897,random_individual,2,9,2603,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
5,10,3184,0.12693402324244524,1.364310622215271,random_individual,2,10,3184,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
4,11,3670,0.12500384999946246,1.371630311012268,random_individual,2,11,3670,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
3,12,3788,0.12087164483098385,1.3742977380752563,random_individual,2,12,3788,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
2,13,4185,0.1267336201452726,1.3777639865875244,random_individual,2,13,4185,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
1,14,5240,0.19900939625683148,1.3781676292419434,random_individual,2,14,5240,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
0,15,5442,0.3227715560313223,1.3497432470321655,random_individual,2,15,5442,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
14,1,151,-0.12332323094888543,1.4758834838867188,random_individual,3,1,151,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
13,2,437,0.08132762536015678,1.4719587564468384,random_individual,3,2,437,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
12,3,693,0.13182526351137747,1.4614704847335815,random_individual,3,3,693,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
11,4,866,0.13102094865294836,1.4601988792419434,random_individual,3,4,866,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
10,5,1419,0.21238507618454033,1.4325587749481201,random_individual,3,5,1419,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
9,6,2002,0.29783724969345793,1.4180943965911865,random_individual,3,6,2002,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
8,7,2162,0.29449467562405335,1.4233503341674805,random_individual,3,7,2162,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
7,8,2511,0.29547331160063145,1.4019218683242798,random_individual,3,8,2511,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
6,9,2603,0.2945902061342634,1.40170419216156,random_individual,3,9,2603,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
5,10,3184,0.26798241912424753,1.4051069021224976,random_individual,3,10,3184,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
4,11,3670,0.2770985818793243,1.3898695707321167,random_individual,3,11,3670,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
3,12,3788,0.2501800823325103,1.3997678756713867,random_individual,3,12,3788,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
2,13,4185,0.25928389732685936,1.3994295597076416,random_individual,3,13,4185,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
1,14,5240,0.35245568110131253,1.3480318784713745,random_individual,3,14,5240,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
0,15,5442,0.3227715560313223,1.3497432470321655,random_individual,3,15,5442,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
14,1,151,0.22733221326849007,1.4066952466964722,random_individual,4,1,151,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
13,2,437,0.13591674069183846,1.4426525831222534,random_individual,4,2,437,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
12,3,693,0.1534353421121215,1.4069113731384277,random_individual,4,3,693,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
11,4,866,0.14744934018037834,1.4133260250091553,random_individual,4,4,866,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
10,5,1419,0.2708681682636837,1.3824678659439087,random_individual,4,5,1419,3,Selvær,7,1673639983,80,wing,0.05235602094240838,10
